@relation image_classification
@attribute huMoments_0_0_1 real
@attribute huMoments_0_0_2 real
@attribute huMoments_0_0_3 real
@attribute huMoments_0_0_4 real
@attribute huMoments_0_0_5 real
@attribute huMoments_0_0_6 real
@attribute huMoments_0_0_7 real
@attribute huMoments_0_1_1 real
@attribute huMoments_0_1_2 real
@attribute huMoments_0_1_3 real
@attribute huMoments_0_1_4 real
@attribute huMoments_0_1_5 real
@attribute huMoments_0_1_6 real
@attribute huMoments_0_1_7 real
@attribute huMoments_0_2_1 real
@attribute huMoments_0_2_2 real
@attribute huMoments_0_2_3 real
@attribute huMoments_0_2_4 real
@attribute huMoments_0_2_5 real
@attribute huMoments_0_2_6 real
@attribute huMoments_0_2_7 real
@attribute huMoments_1_0_1 real
@attribute huMoments_1_0_2 real
@attribute huMoments_1_0_3 real
@attribute huMoments_1_0_4 real
@attribute huMoments_1_0_5 real
@attribute huMoments_1_0_6 real
@attribute huMoments_1_0_7 real
@attribute huMoments_1_1_1 real
@attribute huMoments_1_1_2 real
@attribute huMoments_1_1_3 real
@attribute huMoments_1_1_4 real
@attribute huMoments_1_1_5 real
@attribute huMoments_1_1_6 real
@attribute huMoments_1_1_7 real
@attribute huMoments_1_2_1 real
@attribute huMoments_1_2_2 real
@attribute huMoments_1_2_3 real
@attribute huMoments_1_2_4 real
@attribute huMoments_1_2_5 real
@attribute huMoments_1_2_6 real
@attribute huMoments_1_2_7 real
@attribute huMoments_2_0_1 real
@attribute huMoments_2_0_2 real
@attribute huMoments_2_0_3 real
@attribute huMoments_2_0_4 real
@attribute huMoments_2_0_5 real
@attribute huMoments_2_0_6 real
@attribute huMoments_2_0_7 real
@attribute huMoments_2_1_1 real
@attribute huMoments_2_1_2 real
@attribute huMoments_2_1_3 real
@attribute huMoments_2_1_4 real
@attribute huMoments_2_1_5 real
@attribute huMoments_2_1_6 real
@attribute huMoments_2_1_7 real
@attribute huMoments_2_2_1 real
@attribute huMoments_2_2_2 real
@attribute huMoments_2_2_3 real
@attribute huMoments_2_2_4 real
@attribute huMoments_2_2_5 real
@attribute huMoments_2_2_6 real
@attribute huMoments_2_2_7 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.167163,2.01083e-06,3.90719e-05,2.0938e-08,-1.7537e-14,-2.77745e-11,7.14851e-15,0.189722,8.52286e-06,2.31778e-05,2.19422e-05,-4.33505e-10,-5.92259e-08,2.38597e-10,0.17067,6.80282e-05,7.17829e-06,3.30575e-06,-1.16908e-11,-2.54714e-08,1.10743e-11,0.206045,0.000147278,4.34917e-05,3.80225e-05,-4.57166e-10,3.50104e-07,-1.47706e-09,0.171999,4.79246e-05,3.1894e-06,5.34943e-06,-1.94341e-11,-3.62063e-08,-1.05145e-11,0.19505,0.000476486,1.4521e-05,5.78488e-05,-1.07866e-10,7.59221e-07,-1.67316e-09,0.176783,0.000219101,1.75607e-07,7.76721e-06,-8.79455e-12,8.81967e-08,-2.22344e-12,0.19758,0.000371833,2.41594e-06,1.5882e-05,9.83584e-11,9.53241e-08,2.00715e-12,bomb
0.199535,0.000118743,6.62185e-05,4.05857e-05,2.10201e-09,4.42075e-07,-9.19589e-11,0.192464,2.3276e-05,8.32822e-05,9.20088e-05,5.3025e-09,-3.58669e-07,-6.06243e-09,0.206251,0.000924973,7.67364e-07,2.25174e-05,8.94894e-11,6.09138e-07,2.7435e-11,0.179188,8.64872e-05,3.58869e-05,3.31863e-05,1.1215e-09,-2.5076e-07,-2.32119e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.178471,0.000126745,3.31275e-05,3.05587e-05,9.36286e-10,-2.24422e-07,-2.62137e-10,0.210271,0.000616431,5.21519e-05,5.01906e-06,3.62899e-11,9.03226e-08,-7.2642e-11,0.189377,9.05178e-05,7.98421e-05,0.000100132,8.91841e-09,-7.92408e-07,-7.88082e-10,0.203862,0.000180151,8.04802e-05,4.62825e-05,2.80159e-09,6.11813e-07,3.60504e-10,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.167016,1.9524e-05,6.17028e-06,2.96483e-08,-1.21619e-14,-1.28776e-10,-3.59076e-15,0.189344,0.000298556,3.80874e-05,1.6019e-05,-1.19368e-10,1.72713e-07,-3.77246e-10,0.170866,6.89991e-05,8.22343e-06,3.65089e-06,-1.62754e-11,-2.89529e-08,1.16313e-11,0.18002,1.19911e-05,3.59188e-05,1.86096e-05,4.36402e-10,5.16923e-09,2.02593e-10,0.207896,0.000275766,5.7665e-05,8.86737e-06,1.96404e-10,-1.23483e-07,4.03975e-11,0.192192,0.000353501,1.68167e-05,4.80701e-05,-6.8645e-11,5.93842e-07,-1.36501e-09,0.169599,8.78797e-05,3.81073e-06,1.97575e-06,5.21684e-12,-1.39074e-08,1.47477e-12,0.192767,0.000569064,2.07927e-05,1.44733e-05,2.00158e-10,3.17877e-07,-1.5158e-10,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166473,1.886e-05,6.6878e-06,1.91731e-08,6.35306e-15,-8.03162e-11,-2.603e-15,0.190592,5.49732e-05,0.000107935,2.72289e-05,-7.46222e-10,1.50363e-07,-1.27363e-09,0.171193,4.31534e-05,3.24976e-06,3.95996e-06,-1.23832e-11,-2.53246e-08,6.96102e-12,0.18827,3.93114e-05,2.7869e-05,3.76151e-05,7.18983e-11,-1.11509e-07,1.21575e-09,0.201339,6.44532e-05,3.47053e-05,1.13827e-05,-1.49248e-10,9.0683e-08,1.70025e-10,0.191469,0.000335703,7.69902e-06,3.76012e-05,4.65701e-11,4.53526e-07,-6.38067e-10,0.169445,0.00011328,5.45483e-07,1.66636e-06,1.4868e-12,-1.71553e-08,-5.59837e-13,0.191905,0.000541651,2.2327e-05,2.28793e-05,5.16128e-10,4.31539e-07,-3.1804e-11,bomb
0.189251,1.85806e-06,1.46977e-05,4.65203e-05,1.21134e-09,-6.33912e-08,1.11225e-10,0.205923,0.000567153,0.000405373,0.000213257,4.49682e-08,-3.0402e-07,-4.36968e-08,0.212445,0.000460103,0.000189166,9.971e-05,1.21695e-08,1.53968e-06,-6.27921e-09,0.181064,9.26316e-05,7.40331e-05,3.95153e-05,2.03978e-09,-2.33458e-08,-6.38147e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.178424,7.92408e-05,3.80723e-05,2.72417e-05,8.61106e-10,-1.5643e-07,-1.67852e-10,0.208376,0.00106107,3.76384e-06,1.20926e-05,5.17288e-11,3.17124e-07,-6.30855e-11,0.185145,0.000225829,6.51952e-05,7.29826e-05,4.97518e-09,-8.5128e-07,-7.69085e-10,0.20862,0.000407631,6.66503e-05,1.62718e-05,4.46131e-10,3.0538e-07,2.96845e-10,bomb
0.202339,0.00075702,3.09987e-06,1.14022e-05,7.70411e-12,2.90945e-07,6.73493e-11,0.21757,0.000462377,0.000182479,7.78993e-05,4.2869e-09,1.65444e-06,-8.23913e-09,0.19376,1.59766e-05,2.33639e-05,6.65551e-05,2.31809e-09,-1.68441e-07,1.2306e-09,0.177441,0.000105142,2.94407e-05,2.45214e-05,6.58836e-10,-1.8445e-07,-5.34781e-12,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.177094,0.000135317,2.10669e-05,2.35576e-05,5.08137e-10,-2.00808e-07,-1.3121e-10,0.20112,0.000139032,6.70203e-05,3.65285e-05,1.75551e-09,4.16115e-07,-4.29928e-10,0.184684,0.000250345,7.1816e-05,7.14252e-05,5.03684e-09,-8.93753e-07,8.93583e-10,0.205592,0.000629977,3.40079e-05,2.07845e-06,-9.07506e-12,-2.04602e-09,1.49331e-11,bomb
0.191827,0.000152995,3.69159e-05,1.13331e-05,2.0648e-10,1.33759e-07,-1.05365e-10,0.186649,0.000131922,1.89491e-05,6.54281e-05,2.25617e-09,-7.34253e-07,4.65957e-10,0.18923,8.27702e-05,3.04701e-05,1.21064e-05,2.32115e-10,1.0825e-07,-1.36972e-11,0.179975,8.74695e-05,3.06781e-05,3.46285e-05,1.08798e-09,-2.67051e-07,3.00291e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.178916,8.19735e-05,1.24021e-05,3.02477e-05,5.27528e-10,-2.73173e-07,-2.54823e-10,0.199849,0.000359761,2.35035e-05,6.06186e-07,4.49523e-13,5.54026e-09,2.24351e-12,0.175813,7.59353e-05,1.22186e-05,1.72988e-05,2.40095e-10,-1.50736e-07,-7.48714e-11,0.193874,0.000196996,2.7544e-05,4.91015e-06,5.27607e-11,6.71486e-08,-2.18405e-11,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.187924,1.48302e-05,2.12296e-05,2.01942e-06,1.0752e-11,6.41529e-09,7.69598e-12,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.183283,0.000222255,2.23103e-05,3.83648e-06,1.69942e-11,5.07919e-08,-3.11609e-11,0.17704,2.24727e-05,9.46087e-06,1.44626e-05,1.03269e-10,-5.31689e-08,1.33997e-10,0.18241,0.000193757,2.51706e-05,3.86153e-08,-3.80244e-14,3.93226e-10,-1.87041e-15,0.186487,0.000306802,1.01412e-05,5.32897e-06,1.12058e-11,9.19752e-08,3.75383e-11,0.169518,6.44091e-05,3.09482e-06,1.9502e-06,4.77512e-12,-1.15576e-08,-3.91036e-13,0.186579,0.000306045,5.31071e-06,3.6293e-06,5.73633e-12,6.2616e-08,-1.48651e-11,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.189222,4.20554e-05,4.99217e-06,4.23146e-07,-2.72899e-13,2.66039e-09,5.51145e-13,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.182074,0.000212997,1.73219e-05,3.58581e-06,1.97452e-11,4.74696e-08,-2.02183e-11,0.174846,1.50112e-05,1.70695e-06,9.7261e-06,3.42233e-11,-3.76831e-08,-1.99816e-11,0.182731,0.000187011,2.07435e-05,2.06606e-07,-4.26322e-13,2.08762e-09,3.44952e-14,0.183923,0.000367417,2.36835e-05,1.50899e-05,2.64011e-10,2.74654e-07,1.08056e-10,0.169137,5.94221e-05,1.97412e-06,1.46611e-06,2.47055e-12,-8.63462e-09,3.42833e-13,0.185957,0.000243796,8.34148e-06,9.74326e-07,-1.31916e-12,1.50928e-08,-2.44442e-12,bomb
0.166674,2.36431e-08,6.56443e-09,2.61604e-10,-3.4281e-19,-4.02246e-14,2.50472e-21,0.186031,0.000140182,2.48482e-05,8.45625e-06,1.19349e-10,9.87579e-08,2.79532e-11,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.184663,0.000137583,1.69976e-05,8.45532e-07,-2.71741e-12,-6.27e-09,-1.70017e-12,0.182464,1.22336e-05,2.99348e-06,2.56932e-05,1.48888e-10,-7.39862e-08,1.6913e-10,0.182322,9.75165e-05,2.87531e-05,3.44039e-06,3.41157e-11,2.62966e-08,2.64251e-12,0.185863,0.000405032,2.40927e-05,1.82337e-05,3.53059e-10,3.47164e-07,1.46299e-10,0.168873,6.68443e-05,1.12431e-06,1.11546e-06,1.18892e-12,-9.11663e-09,-3.83276e-13,0.185889,0.000349191,1.83869e-05,1.03057e-05,1.01188e-10,1.88339e-07,-9.94283e-11,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.189498,0.000104745,8.74703e-06,1.34782e-05,-1.38989e-10,6.71181e-08,4.58135e-11,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.182412,9.94552e-05,2.94888e-05,2.60038e-06,1.89979e-11,1.16774e-08,-1.25541e-11,0.187641,5.60299e-05,2.6191e-05,1.30959e-05,1.32819e-10,1.71701e-08,2.02938e-10,0.18221,0.000112808,3.48966e-05,1.89775e-06,1.54261e-11,1.54961e-08,7.37622e-13,0.18474,0.000375566,2.15914e-05,1.32223e-05,1.98706e-10,2.45131e-07,1.02115e-10,0.170319,5.74471e-05,1.21551e-06,2.91115e-06,5.46431e-12,-2.1813e-08,-3.60197e-13,0.186271,0.000355998,1.43938e-05,1.70567e-06,-4.14006e-12,3.13224e-08,-7.36796e-12,bomb
0.166553,2.55116e-07,1.03557e-07,3.42056e-09,6.43485e-17,-1.72726e-12,1.93938e-18,0.232005,0.000248207,0.000290846,0.000131583,-7.63683e-09,-1.18708e-06,2.45825e-08,0.167022,9.84345e-07,2.29577e-07,3.43665e-08,-3.05254e-15,-3.40963e-11,1.73074e-17,0.195076,2.42789e-05,3.57686e-05,0.000107776,3.29069e-09,-2.7882e-07,-5.82662e-09,0.221919,0.00138009,0.000207835,4.68135e-05,4.38012e-09,1.1341e-08,-1.46178e-09,0.186346,7.14828e-05,9.06953e-06,5.70639e-05,1.20445e-09,-4.66872e-07,4.8432e-10,0.241858,0.00177227,0.000131795,2.9279e-05,5.56126e-10,-1.13518e-06,-1.73169e-09,0.178283,0.000239121,3.21157e-05,2.94331e-05,8.88053e-10,-4.17367e-07,1.73925e-10,0.230478,0.00257943,5.88932e-05,4.81578e-05,2.50678e-09,-4.34732e-08,5.41861e-10,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.214017,0.000325193,0.000141044,8.13221e-05,4.56765e-09,8.03346e-07,-7.41559e-09,0.170225,0.000224097,6.89532e-05,2.28621e-06,-2.86886e-11,-3.42186e-08,-9.54567e-13,0.182954,6.64202e-05,3.95049e-06,3.81422e-05,8.16589e-11,-2.9876e-07,-4.61027e-10,0.221272,5.78354e-05,1.87381e-05,0.00011796,4.6901e-09,-4.57347e-07,2.95957e-09,0.187178,9.29345e-05,1.15057e-06,6.35377e-05,3.23206e-10,-6.08843e-07,4.3665e-10,0.246452,0.00143151,2.79274e-05,0.000163778,7.66262e-09,9.02077e-07,7.99816e-09,0.173959,0.000221044,1.16481e-05,1.11264e-05,1.08391e-10,-1.60079e-07,6.55408e-11,0.238236,0.00152569,4.03085e-05,9.74088e-05,1.79626e-09,3.17112e-07,-5.83343e-09,bomb
0.166739,7.27011e-07,2.0744e-07,2.41999e-09,-4.97034e-17,-1.9938e-12,-2.16675e-17,0.211957,0.00200086,0.000228664,7.01985e-05,6.63332e-09,2.93058e-06,-5.92451e-09,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.186796,0.000100366,1.45837e-08,6.10065e-05,5.64176e-11,-6.03654e-07,-1.13286e-11,0.218751,0.000425819,0.000205895,9.62385e-05,-6.02007e-10,-3.62776e-07,1.35337e-08,0.203993,0.00017617,0.000140963,8.25712e-05,6.96018e-09,3.74635e-07,5.56003e-09,0.243287,0.00200864,6.07897e-05,9.53454e-05,3.42948e-09,3.1776e-07,6.39756e-09,0.180016,0.000182107,4.54159e-05,3.77777e-05,1.56247e-09,-4.11759e-07,-8.53202e-11,0.2337,0.00191717,0.00021561,2.71223e-05,1.18453e-10,-9.52122e-07,2.07068e-09,bomb
0.167111,0.000214851,7.26868e-05,9.51268e-09,-4.85211e-15,1.26802e-10,-6.24714e-15,0.19396,0.000198342,3.96607e-05,2.88115e-05,9.69778e-10,3.99128e-07,8.98653e-11,0.17138,0.000157141,4.13613e-05,4.28218e-06,-5.36918e-11,-5.26159e-08,-1.91046e-11,0.173161,5.32875e-05,0.000277783,5.2945e-06,3.21792e-11,2.22009e-08,-2.00478e-10,0.217299,0.000289872,2.08918e-05,5.46937e-05,1.59967e-09,9.28494e-07,-9.26924e-10,0.174373,0.000187742,2.30745e-05,1.20452e-05,-1.75353e-10,-1.60024e-07,-9.78596e-11,0.237735,0.000733266,0.000104926,0.000204259,-2.1816e-08,2.51251e-06,2.04512e-08,0.175412,0.000180422,9.74252e-06,1.64135e-05,2.07542e-10,-2.12235e-07,-2.40567e-12,0.227123,0.000968359,3.66327e-05,4.3222e-05,1.57328e-09,-9.74502e-07,6.94761e-10,bomb
0.166251,2.3947e-06,1.07556e-06,7.09719e-08,1.9608e-14,-1.09826e-10,1.60003e-16,0.214704,0.000103058,0.000264301,0.00017824,-3.85746e-08,5.66662e-07,2.93627e-09,0.171513,6.68506e-05,1.44189e-05,4.65992e-06,-3.8164e-11,-3.80925e-08,1.59683e-12,0.19526,0.000631692,0.000206896,7.0878e-05,6.26966e-10,1.53787e-06,-8.56015e-09,0.240854,0.00140925,3.47063e-05,1.38659e-05,6.23554e-11,-2.30617e-08,-2.97719e-10,0.17631,0.000222701,2.56941e-05,1.85221e-05,-3.70169e-10,-2.71341e-07,-1.62003e-10,0.2225,0.00123562,5.18179e-05,3.01743e-05,8.71848e-10,-5.4763e-07,-8.14553e-10,0.177202,7.73046e-05,3.28936e-05,2.238e-05,5.66608e-10,-1.95747e-07,-2.1834e-10,0.233215,0.00101083,1.59168e-05,0.000137916,3.63036e-09,-8.42177e-08,-5.34556e-09,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.187683,3.07264e-05,3.63827e-06,8.71021e-06,4.86673e-11,4.82021e-08,5.97824e-12,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.182228,0.000228926,4.17762e-06,3.6076e-06,9.59262e-12,5.41151e-08,-1.02044e-11,0.1723,4.95327e-05,8.17672e-06,6.11929e-06,3.93677e-11,-2.63097e-08,1.79947e-11,0.187017,0.000134257,1.33489e-05,7.65441e-07,1.67133e-12,4.14988e-09,1.78698e-12,0.187136,0.000282015,2.42971e-06,3.62718e-06,5.63584e-12,5.99137e-08,9.17523e-12,0.168903,9.92917e-05,5.18159e-07,1.08807e-06,8.16279e-13,-9.94494e-09,-3.41601e-14,0.185828,0.000373839,2.20739e-05,2.57149e-05,5.80383e-10,4.7432e-07,1.96217e-10,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.184999,2.21042e-05,2.36807e-06,2.8143e-06,-7.10753e-12,1.29434e-08,1.50584e-12,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.180546,0.000108913,1.07682e-05,4.58875e-07,9.48996e-13,-1.55314e-10,3.73995e-13,0.175488,7.76412e-06,2.84408e-06,1.06493e-05,5.69069e-11,-2.9607e-08,-1.40136e-11,0.180216,0.000107374,1.60865e-05,2.33182e-07,4.26459e-13,2.17145e-09,-1.48642e-13,0.18415,0.0002407,7.57803e-06,6.63216e-06,4.39393e-11,9.81098e-08,1.6733e-11,0.168582,6.30904e-05,5.28181e-07,7.83888e-07,4.51369e-13,-5.93306e-09,2.25127e-13,0.181299,0.00025283,3.0537e-05,1.91392e-05,4.52097e-10,2.92625e-07,-9.84887e-11,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.168536,2.24218e-05,4.68026e-06,6.78531e-07,-1.05774e-12,-3.14106e-09,5.85918e-13,0.169782,2.30778e-05,6.54873e-06,1.31742e-06,-2.82067e-12,-6.28711e-09,2.64908e-12,0.175044,7.76813e-06,5.0906e-07,7.2788e-06,7.64121e-12,-1.96459e-08,-1.17441e-11,0.174536,4.758e-05,3.07431e-05,5.71328e-06,7.54437e-11,1.93241e-08,6.44375e-12,0.178549,0.000175065,1.7432e-06,1.9792e-06,1.91399e-12,2.55223e-08,3.13873e-12,0.17948,1.21735e-06,9.53453e-06,1.12308e-05,1.15699e-10,6.45627e-09,1.09515e-11,0.167488,3.13295e-05,7.82643e-06,1.71031e-07,-1.68206e-13,-9.01078e-10,-1.04222e-13,0.173737,4.90625e-06,2.12487e-06,7.67062e-06,3.09468e-11,-1.66377e-08,1.14403e-12,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.175589,6.91931e-05,1.72187e-05,1.582e-06,-8.07561e-12,-1.31325e-08,1.72009e-12,0.166243,8.54143e-06,3.27642e-06,6.98335e-08,3.31471e-14,-2.03269e-10,-4.13369e-15,0.177382,1.08707e-05,5.56371e-06,2.07739e-06,6.93441e-12,6.83271e-09,-1.33896e-12,0.169583,6.98942e-05,1.22644e-05,1.7722e-06,-5.68819e-12,-1.33601e-08,5.9923e-12,0.178658,3.67725e-05,1.6231e-07,7.97893e-07,1.42028e-13,4.82218e-09,-2.49552e-13,0.179865,3.94395e-05,1.14497e-05,1.16129e-06,1.79101e-12,6.85137e-09,3.83717e-12,0.165575,4.78843e-07,4.13876e-06,2.68225e-07,-2.72932e-13,-1.01931e-10,7.33153e-14,0.179037,5.81894e-05,6.08255e-06,1.11705e-07,4.27113e-14,-3.42432e-10,-8.15724e-14,bomb
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.190801,0.000214957,5.49834e-05,9.86723e-06,2.14967e-10,1.20517e-07,8.13119e-11,0.166835,1.65026e-06,4.79215e-07,1.00816e-08,-6.9949e-16,-1.29422e-11,4.18871e-17,0.1962,0.000469666,2.21126e-05,3.0415e-06,6.4908e-13,6.35298e-08,-2.49347e-11,0.180643,2.77865e-05,3.67383e-06,2.75569e-05,2.71859e-10,-1.43616e-07,5.4519e-11,0.190032,0.000412184,4.26281e-05,3.07817e-06,3.4675e-11,2.53485e-08,6.39846e-12,0.194148,0.000505861,6.58441e-06,7.24968e-06,3.7644e-11,1.30659e-07,3.3042e-11,0.170113,7.84831e-05,4.04873e-06,2.69479e-06,8.5419e-12,-2.38579e-08,2.50332e-12,0.192655,0.000486116,1.21048e-05,2.43255e-05,3.99778e-10,4.49331e-07,-1.20069e-10,bomb
0.168599,4.42112e-05,8.95153e-06,8.9422e-07,-2.42483e-12,-5.86498e-09,-7.21757e-13,0.192431,2.19816e-05,8.5918e-06,3.53192e-05,5.77952e-10,1.6477e-07,2.10991e-10,0.194749,1.68697e-05,1.19555e-05,4.16e-06,-6.17581e-12,-3.38862e-09,-2.86801e-11,0.192629,1.19968e-05,8.15703e-07,1.31744e-05,-3.80797e-11,3.22318e-08,2.03746e-11,0.17089,4.19312e-05,4.1644e-05,2.91674e-06,-9.57539e-12,-1.56206e-08,3.06864e-11,0.182916,3.43336e-05,1.57336e-05,3.32306e-06,-1.43036e-11,1.74006e-08,-1.9307e-11,0.216081,0.000740821,3.5241e-06,2.35704e-06,4.18878e-12,4.71943e-08,-5.34803e-12,0.223439,0.000269057,0.000178313,5.87772e-05,4.99973e-09,3.86429e-07,3.34831e-09,0.211621,0.000278361,3.628e-05,4.87487e-05,5.71091e-10,3.7692e-07,1.96896e-09,car
0.18498,5.97909e-05,1.80427e-05,9.42017e-06,-9.90377e-11,-4.81475e-08,7.26233e-11,0.190807,3.76294e-06,5.48728e-05,4.96009e-05,2.58126e-09,8.33885e-08,-1.82283e-10,0.18084,6.01904e-05,3.98264e-05,1.07298e-05,2.21519e-10,5.96297e-08,1.12982e-11,0.178187,0.00012183,3.08494e-05,2.38572e-06,-1.84184e-11,2.56194e-08,-8.92494e-12,0.170207,2.6389e-05,1.34293e-05,3.58332e-06,-2.01759e-11,-1.60924e-08,-1.45197e-11,0.191196,1.57188e-06,3.19312e-05,2.48552e-07,-6.91501e-13,2.89711e-12,-1.10147e-13,0.223508,0.000703906,1.29878e-05,2.17923e-05,-1.21564e-10,-4.18409e-07,3.45886e-10,0.23202,0.000802019,9.33274e-05,1.00136e-05,-3.01383e-10,-2.0789e-07,5.3643e-11,0.212125,0.000305197,9.41312e-05,0.000139257,8.1518e-09,1.97675e-06,1.37023e-08,car
0.166609,2.79797e-05,8.7191e-06,9.27122e-09,-1.39843e-15,-6.21874e-12,-2.23444e-15,0.194177,0.00020029,8.41489e-06,1.2457e-07,2.42614e-14,-8.97818e-10,1.25211e-13,0.18583,2.85686e-05,5.5786e-06,2.54446e-05,2.17659e-10,-8.7779e-08,-2.11007e-10,0.179172,4.90426e-05,2.26841e-05,1.4078e-05,-3.64269e-11,-8.70219e-08,-2.48928e-10,0.179164,2.64523e-05,2.87892e-05,1.65255e-05,-3.21352e-10,-3.68837e-08,-1.63276e-10,0.209966,2.09749e-05,5.2823e-05,4.04537e-05,1.49118e-09,-4.71217e-08,1.12845e-09,0.219147,0.00029978,6.00425e-05,8.52606e-05,-1.57803e-10,1.45291e-06,6.09827e-09,0.237449,0.000950866,0.000133787,7.89821e-06,-5.09036e-11,1.32012e-07,2.51647e-10,0.242066,0.00135774,3.96821e-05,1.25096e-05,-2.78615e-10,-3.01762e-07,7.54618e-12,car
0.181507,5.89009e-05,4.05943e-05,1.37728e-05,2.59113e-10,1.97651e-08,1.9727e-10,0.207645,0.000138787,8.12011e-05,6.04371e-05,4.17927e-09,7.08786e-07,-6.77702e-10,0.200098,8.12714e-05,2.85963e-05,1.97935e-05,-4.66744e-10,-1.44744e-07,-6.25013e-11,0.200262,0.000116054,3.50505e-05,1.61501e-05,3.54655e-10,4.95498e-08,1.47871e-10,0.198154,0.00019022,0.00015168,9.17055e-06,-2.77857e-10,4.16743e-08,-1.99439e-10,0.218677,0.000297629,4.78671e-05,5.33835e-06,2.12921e-11,9.12467e-09,-8.26362e-11,0.205832,5.69823e-06,5.29519e-05,0.000175312,1.4034e-08,4.16037e-07,-9.39985e-09,0.224344,0.000308433,0.000287095,0.000146973,1.8442e-08,-2.37073e-06,-2.3903e-08,0.18925,0.000171425,0.000128654,1.42812e-05,-6.08977e-10,-1.0709e-07,-6.22788e-11,car
0.174592,1.57848e-05,3.09954e-06,8.77847e-06,3.87575e-11,-3.12819e-08,2.43853e-11,0.194294,0.000114976,5.2556e-05,5.63584e-06,8.17593e-11,6.03085e-08,-5.21864e-11,0.188178,2.20309e-05,1.18503e-05,1.11348e-05,-4.45134e-11,-1.50211e-08,-1.1991e-10,0.203928,1.52374e-05,1.10541e-05,4.86206e-05,-9.37534e-10,-1.43952e-07,6.25749e-10,0.174072,5.42583e-05,5.25874e-06,9.55081e-06,-6.52427e-11,-7.03456e-08,-1.80232e-11,0.22358,0.000135497,0.000140181,8.43551e-05,-7.65811e-09,-6.9112e-07,-5.04948e-09,0.206744,0.000299804,7.34469e-05,3.06556e-05,-1.403e-11,-3.82386e-07,-1.45456e-09,0.178981,0.00028599,2.83952e-06,2.48436e-05,-2.66351e-11,1.77787e-07,2.06956e-10,0.204576,0.000310202,6.99151e-05,3.51847e-06,3.70254e-11,-7.54159e-09,-4.092e-11,car
