@relation image_classification
@attribute huMoments_0_0_1 real
@attribute huMoments_0_0_2 real
@attribute huMoments_0_0_3 real
@attribute huMoments_0_0_4 real
@attribute huMoments_0_0_5 real
@attribute huMoments_0_0_6 real
@attribute huMoments_0_0_7 real
@attribute huMoments_0_1_1 real
@attribute huMoments_0_1_2 real
@attribute huMoments_0_1_3 real
@attribute huMoments_0_1_4 real
@attribute huMoments_0_1_5 real
@attribute huMoments_0_1_6 real
@attribute huMoments_0_1_7 real
@attribute huMoments_0_2_1 real
@attribute huMoments_0_2_2 real
@attribute huMoments_0_2_3 real
@attribute huMoments_0_2_4 real
@attribute huMoments_0_2_5 real
@attribute huMoments_0_2_6 real
@attribute huMoments_0_2_7 real
@attribute huMoments_0_3_1 real
@attribute huMoments_0_3_2 real
@attribute huMoments_0_3_3 real
@attribute huMoments_0_3_4 real
@attribute huMoments_0_3_5 real
@attribute huMoments_0_3_6 real
@attribute huMoments_0_3_7 real
@attribute huMoments_1_0_1 real
@attribute huMoments_1_0_2 real
@attribute huMoments_1_0_3 real
@attribute huMoments_1_0_4 real
@attribute huMoments_1_0_5 real
@attribute huMoments_1_0_6 real
@attribute huMoments_1_0_7 real
@attribute huMoments_1_1_1 real
@attribute huMoments_1_1_2 real
@attribute huMoments_1_1_3 real
@attribute huMoments_1_1_4 real
@attribute huMoments_1_1_5 real
@attribute huMoments_1_1_6 real
@attribute huMoments_1_1_7 real
@attribute huMoments_1_2_1 real
@attribute huMoments_1_2_2 real
@attribute huMoments_1_2_3 real
@attribute huMoments_1_2_4 real
@attribute huMoments_1_2_5 real
@attribute huMoments_1_2_6 real
@attribute huMoments_1_2_7 real
@attribute huMoments_1_3_1 real
@attribute huMoments_1_3_2 real
@attribute huMoments_1_3_3 real
@attribute huMoments_1_3_4 real
@attribute huMoments_1_3_5 real
@attribute huMoments_1_3_6 real
@attribute huMoments_1_3_7 real
@attribute huMoments_2_0_1 real
@attribute huMoments_2_0_2 real
@attribute huMoments_2_0_3 real
@attribute huMoments_2_0_4 real
@attribute huMoments_2_0_5 real
@attribute huMoments_2_0_6 real
@attribute huMoments_2_0_7 real
@attribute huMoments_2_1_1 real
@attribute huMoments_2_1_2 real
@attribute huMoments_2_1_3 real
@attribute huMoments_2_1_4 real
@attribute huMoments_2_1_5 real
@attribute huMoments_2_1_6 real
@attribute huMoments_2_1_7 real
@attribute huMoments_2_2_1 real
@attribute huMoments_2_2_2 real
@attribute huMoments_2_2_3 real
@attribute huMoments_2_2_4 real
@attribute huMoments_2_2_5 real
@attribute huMoments_2_2_6 real
@attribute huMoments_2_2_7 real
@attribute huMoments_2_3_1 real
@attribute huMoments_2_3_2 real
@attribute huMoments_2_3_3 real
@attribute huMoments_2_3_4 real
@attribute huMoments_2_3_5 real
@attribute huMoments_2_3_6 real
@attribute huMoments_2_3_7 real
@attribute huMoments_3_0_1 real
@attribute huMoments_3_0_2 real
@attribute huMoments_3_0_3 real
@attribute huMoments_3_0_4 real
@attribute huMoments_3_0_5 real
@attribute huMoments_3_0_6 real
@attribute huMoments_3_0_7 real
@attribute huMoments_3_1_1 real
@attribute huMoments_3_1_2 real
@attribute huMoments_3_1_3 real
@attribute huMoments_3_1_4 real
@attribute huMoments_3_1_5 real
@attribute huMoments_3_1_6 real
@attribute huMoments_3_1_7 real
@attribute huMoments_3_2_1 real
@attribute huMoments_3_2_2 real
@attribute huMoments_3_2_3 real
@attribute huMoments_3_2_4 real
@attribute huMoments_3_2_5 real
@attribute huMoments_3_2_6 real
@attribute huMoments_3_2_7 real
@attribute huMoments_3_3_1 real
@attribute huMoments_3_3_2 real
@attribute huMoments_3_3_3 real
@attribute huMoments_3_3_4 real
@attribute huMoments_3_3_5 real
@attribute huMoments_3_3_6 real
@attribute huMoments_3_3_7 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.166626,0,0,0,0,0,0,0.166991,0.000227879,7.53778e-05,5.27122e-08,5.31709e-14,-6.07598e-10,9.0626e-14,0.197714,0.00133764,1.34413e-05,2.96264e-05,3.31318e-10,5.30424e-07,4.89644e-10,0.197593,0.000559026,3.01495e-05,4.40617e-06,4.58228e-11,5.59057e-08,-2.18941e-11,0.19924,4.25002e-05,5.50857e-05,6.00871e-05,3.36677e-09,3.72437e-07,7.84415e-10,0.180465,0.000233882,1.09595e-05,4.23102e-05,8.88596e-10,-4.94327e-07,2.01227e-10,0.167691,5.95424e-05,1.26237e-05,2.97869e-07,5.77562e-13,8.81024e-10,-6.93356e-15,0.177974,8.39112e-05,1.55622e-05,2.53899e-05,5.01338e-10,-2.00104e-07,5.81002e-11,0.184208,6.26801e-05,3.19685e-05,5.80334e-05,2.45608e-09,-4.46726e-07,-4.64636e-10,0.166626,0,0,0,0,0,0,0.166526,1.18696e-07,5.5913e-08,4.75815e-09,7.7609e-17,-1.63928e-12,-1.95647e-19,0.196603,0.000439508,7.0654e-05,3.70199e-06,-4.7257e-11,3.74373e-08,-3.67613e-11,0.213248,0.000343151,4.35287e-05,1.90117e-05,-4.61874e-10,1.26484e-07,-2.92899e-10,0.187695,6.18371e-05,7.61318e-05,7.23522e-05,5.3131e-09,-2.57207e-07,-7.78473e-10,0.200046,0.000515325,9.18276e-05,1.48046e-05,-3.00078e-10,1.70328e-07,4.55982e-10,0.200691,0.000208036,0.00021448,6.82007e-05,7.3032e-09,9.78088e-07,-3.83425e-09,casualty
0.165816,1.53848e-05,6.59748e-06,3.00674e-07,4.23478e-13,-1.17934e-09,-1.63231e-15,0.210135,0.00041963,0.000116342,3.00017e-05,6.07232e-10,5.99388e-07,1.66525e-09,0.238094,0.00036997,0.00022366,0.000410149,1.23916e-07,5.15425e-06,-8.74774e-09,0.194934,0.000227637,4.64072e-05,6.21122e-05,-1.83437e-09,-8.02294e-07,-2.78484e-09,0.205195,0.000836518,7.46642e-05,1.86874e-06,-1.945e-11,2.52695e-08,-1.04383e-11,0.168875,8.93159e-06,2.80552e-06,2.0005e-07,-1.48667e-13,-5.94823e-10,-1.89473e-14,0.166233,3.45817e-06,1.4767e-06,6.95915e-08,2.22911e-14,-1.29354e-10,8.94455e-16,0.17867,2.80259e-05,1.86921e-05,2.59879e-05,5.4811e-10,-3.28952e-08,1.66287e-10,0.181283,0.000126611,2.75965e-05,4.46468e-05,1.56643e-09,-5.01411e-07,-4.7662e-11,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.188541,0.000121379,6.46192e-05,2.75701e-05,1.08404e-09,2.91662e-07,-4.2313e-10,0.203281,0.000270556,5.88459e-05,1.72316e-05,4.49275e-10,2.40997e-07,-3.15027e-10,0.186949,8.86658e-05,6.25468e-05,7.82623e-05,5.41407e-09,-6.30931e-07,-8.18559e-10,0.194331,0.000219806,0.000105506,4.73915e-05,3.35091e-09,5.62685e-07,3.78606e-11,0.211739,1.17825e-05,0.00014298,7.99607e-06,2.70108e-10,-2.7088e-08,1.18088e-11,casualty
0.167211,3.97652e-05,1.11838e-05,7.88692e-08,-7.4048e-14,-4.9728e-10,1.90262e-15,0.190447,0.000109556,7.54112e-06,1.55649e-06,4.99022e-12,1.49756e-08,-1.87996e-12,0.180257,1.5549e-05,1.54726e-05,6.49313e-06,4.54493e-11,7.25783e-09,4.65838e-11,0.172818,1.75872e-05,5.42588e-07,5.58721e-06,-7.90415e-12,-2.32299e-08,5.67098e-12,0.184833,3.58014e-05,3.10913e-05,4.07244e-06,4.49115e-11,2.21943e-08,-9.10349e-12,0.166626,0,0,0,0,0,0,0.167704,0.000196003,5.89626e-05,1.42819e-07,-1.49952e-13,-1.42101e-09,3.86365e-13,0.191093,5.35595e-05,3.44114e-05,2.31671e-05,1.42386e-10,-9.357e-08,6.38437e-10,0.187225,3.4656e-05,1.03084e-05,6.62748e-06,5.4263e-11,3.90044e-08,7.50463e-12,0.196499,0.00031265,3.07117e-05,5.92315e-06,-4.76397e-11,-6.15546e-08,6.4129e-11,0.18256,2.98267e-05,1.05408e-05,2.77731e-05,-1.5546e-10,-1.02145e-07,-4.49047e-10,0.166626,0,0,0,0,0,0,0.179134,2.19689e-05,2.95361e-06,3.73492e-06,1.2282e-11,1.65656e-08,-1.74275e-12,0.171148,2.48752e-05,1.54924e-06,3.6893e-06,-8.79535e-12,-1.83895e-08,6.60808e-13,0.179044,3.11055e-05,2.73272e-05,1.08918e-05,1.76405e-10,4.861e-08,-6.47348e-11,0.172772,4.08244e-07,2.398e-06,3.77556e-06,8.87822e-12,-1.60665e-09,-7.08784e-12,casualty
0.166615,4.39196e-05,1.43592e-05,3.86189e-09,4.46266e-16,-1.93874e-11,-7.92396e-16,0.193351,0.000134441,4.23582e-06,6.52808e-07,5.41733e-13,4.96609e-09,-9.40705e-13,0.19403,8.84307e-05,4.11558e-05,2.83147e-05,4.77778e-10,-2.29619e-08,8.40228e-10,0.180922,5.92048e-05,1.61146e-05,1.76609e-06,9.13454e-12,1.28481e-08,-2.30823e-12,0.177725,0.00010474,1.38192e-06,2.03355e-05,-1.07482e-10,-2.04228e-07,8.29716e-12,0.177296,4.6717e-05,1.33989e-05,2.17601e-05,2.48334e-10,-1.31375e-07,-2.76376e-10,0.168799,0.000125914,8.14087e-06,1.03893e-06,-2.62996e-12,-1.15131e-08,1.48742e-12,0.194713,0.000343005,1.12424e-06,2.21685e-05,9.95636e-11,3.89893e-07,-4.83248e-11,0.166626,0,0,0,0,0,0,0.180612,0.000137032,1.95829e-05,1.60264e-05,-1.18404e-10,1.2847e-07,-2.5805e-10,0.187973,0.000508791,0.000195185,4.80455e-05,3.27974e-09,-1.75626e-07,3.3001e-09,0.176526,9.36811e-06,1.69487e-06,3.21878e-06,-2.58019e-12,-6.42197e-09,-7.06145e-12,0.18274,0.000132048,4.16788e-06,8.122e-07,1.31227e-12,9.3014e-09,7.14863e-13,0.166368,2.58469e-05,8.83396e-06,3.33376e-08,1.78609e-14,-1.68457e-10,2.88079e-15,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,casualty
0.166626,0,0,0,0,0,0,0.183802,1.07143e-05,2.66738e-05,2.24026e-05,4.27775e-10,6.81701e-08,3.41924e-10,0.190845,7.68224e-05,5.39265e-05,3.11912e-05,1.26554e-09,2.10742e-07,1.86639e-10,0.193332,0.000527651,1.54437e-05,1.71751e-05,2.79469e-10,3.51448e-07,-1.18377e-11,0.174857,4.71432e-05,1.22811e-05,6.30004e-06,-5.1082e-11,-4.01026e-08,-2.14835e-11,0.172998,2.77632e-05,8.59082e-06,9.84105e-06,4.48018e-11,4.54452e-08,7.86158e-11,0.179734,6.73543e-05,4.75648e-06,2.9945e-05,2.96161e-10,-2.13104e-07,2.00022e-10,0.195632,0.000131357,2.59197e-05,1.09755e-05,1.39121e-10,1.18148e-07,1.22123e-10,0.166454,1.66645e-06,5.42268e-07,2.47306e-08,1.69085e-15,-2.37713e-11,-2.31148e-15,0.202344,1.50872e-05,6.92289e-05,1.70297e-05,-5.56172e-10,-5.36424e-08,-1.80493e-10,0.169031,5.97784e-06,4.95047e-05,1.64113e-06,-1.26437e-11,2.78386e-09,7.67792e-12,0.166626,0,0,0,0,0,0,0.175769,5.22764e-05,2.54418e-06,5.58253e-08,3.9805e-15,-9.41576e-11,2.06588e-14,0.166195,3.59316e-06,1.55397e-06,8.28166e-08,2.9709e-14,-1.56982e-10,1.93022e-16,0.176459,5.52267e-06,1.99643e-06,1.07716e-05,4.86015e-11,-2.39415e-08,1.15327e-11,0.170194,5.25743e-06,7.63683e-07,1.42523e-06,-1.21469e-12,-3.12346e-09,-8.57579e-13,casualty
0.166626,0,0,0,0,0,0,0.179647,5.09362e-06,9.14327e-06,8.43854e-06,6.49214e-11,1.82266e-08,3.57688e-11,0.186396,4.34926e-05,3.63894e-06,7.11792e-06,-6.09364e-12,3.14467e-09,3.57095e-11,0.171294,2.23966e-05,1.99586e-06,3.44149e-06,-7.0973e-12,-1.58186e-08,5.56605e-12,0.175043,0.000102734,2.03554e-05,1.01637e-05,-1.36185e-11,-8.7076e-08,-1.45553e-10,0.166666,2.987e-05,9.39079e-06,2.3057e-10,-9.66671e-18,2.85558e-13,-4.65445e-18,0.188773,7.38712e-06,3.01689e-05,4.7962e-05,1.81546e-09,6.47964e-08,1.8061e-10,0.176577,2.38002e-05,5.37898e-06,1.13515e-05,8.67339e-12,-5.29162e-08,8.82757e-11,0.165687,0.000101447,3.87006e-05,5.00183e-07,2.19706e-12,-5.03373e-09,1.25785e-13,0.208311,1.96798e-05,0.000102549,1.84683e-05,2.55615e-10,-1.62312e-08,-7.61994e-10,0.178256,9.04601e-05,7.42262e-06,6.2093e-06,-1.80318e-11,5.80639e-08,3.8103e-11,0.166626,0,0,0,0,0,0,0.179083,6.34662e-05,2.80015e-06,7.51117e-07,7.80305e-13,4.24902e-09,7.6008e-13,0.166186,1.29347e-05,4.86234e-06,8.14237e-08,5.12277e-14,-2.92824e-10,7.25667e-16,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,casualty
0.166626,0,0,0,0,0,0,0.186768,0.000127039,9.89477e-06,3.35783e-06,1.07012e-12,2.61153e-08,1.93253e-11,0.179934,7.82293e-05,2.68326e-06,1.66701e-05,1.08376e-10,-1.30792e-07,2.61718e-11,0.17331,4.20849e-06,1.41868e-06,4.26848e-06,9.51654e-12,-8.40097e-09,4.44615e-12,0.170155,7.37625e-05,1.30477e-05,2.35689e-06,-8.43322e-12,-1.80587e-08,9.98527e-12,0.172358,1.30014e-05,5.94852e-07,7.85451e-06,1.68222e-11,-1.30002e-08,-2.29355e-12,0.184955,4.05927e-06,3.95793e-06,1.22916e-05,-6.32012e-11,2.47246e-08,5.79287e-11,0.168682,2.17258e-05,3.16405e-06,6.52319e-07,6.09322e-13,-1.01129e-09,-7.1203e-13,0.170954,2.40324e-05,2.84455e-06,3.27358e-06,-9.33279e-12,-1.58456e-08,-3.56206e-12,0.189453,0.000196548,1.92748e-05,5.58337e-06,-2.37037e-11,-2.91478e-08,5.28491e-11,0.18443,1.74409e-05,7.42169e-06,1.55156e-05,-8.52188e-11,2.32863e-08,1.43034e-10,0.166626,0,0,0,0,0,0,0.169011,1.40958e-05,7.91894e-07,1.20683e-06,-8.00198e-13,-3.84803e-09,8.66933e-13,0.177015,2.45019e-06,4.98012e-06,6.85402e-06,3.64422e-11,8.84016e-09,-1.65979e-11,0.166876,3.97004e-06,1.12561e-06,1.7347e-08,-2.42254e-15,-3.45567e-11,8.38592e-17,0.166626,0,0,0,0,0,0,casualty
0.166626,0,0,0,0,0,0,0.182091,6.501e-05,2.51981e-05,1.39478e-05,-5.78751e-11,-9.86431e-08,-2.54998e-10,0.199561,6.6308e-05,4.89532e-05,3.72016e-06,1.15349e-11,2.2866e-08,-4.88603e-11,0.166626,0,0,0,0,0,0,0.178206,8.08159e-05,2.04115e-06,2.2387e-05,-1.43023e-10,-2.00785e-07,-4.94545e-11,0.176626,0.000133795,4.27289e-06,2.0267e-05,-1.86454e-10,-2.34321e-07,2.83841e-11,0.197239,0.000496974,3.70909e-05,1.56761e-06,-7.94782e-12,2.03133e-08,-8.92832e-12,0.185895,9.41925e-05,5.49882e-05,3.23286e-05,1.31706e-09,6.80026e-08,-3.51103e-10,0.203726,8.32091e-05,1.72261e-05,0.000168479,3.35014e-09,-1.53543e-06,8.43551e-09,0.226455,0.000609382,8.69952e-05,0.000102157,9.30237e-09,-2.14319e-06,2.49283e-09,0.198792,0.000317256,0.000108758,2.55596e-05,9.32862e-10,4.54047e-07,9.72515e-10,0.165592,4.22397e-05,1.70467e-05,5.10557e-07,1.50291e-12,-3.31419e-09,9.97059e-14,0.191347,4.00677e-05,1.71376e-05,2.25519e-05,4.17604e-10,1.14227e-07,1.48887e-10,0.182632,0.000169363,3.53453e-05,5.16068e-05,2.18937e-09,-4.14244e-07,-2.54201e-10,0.190286,2.12669e-05,6.40898e-05,5.09446e-05,2.87621e-09,1.12566e-07,4.48668e-10,0.174125,3.17121e-05,6.043e-06,6.14416e-06,-2.71639e-11,-3.18249e-08,2.57638e-11,casualty
0.166626,0,0,0,0,0,0,0.208982,5.88579e-05,0.000123818,0.000138966,1.8223e-08,1.04784e-06,4.51176e-10,0.233946,0.00338696,0.000916031,0.000350344,1.04012e-07,2.02732e-05,-1.69033e-07,0.167133,0.000394016,0.000139003,2.80928e-07,-1.11836e-12,-1.67742e-10,-1.35319e-12,0.176027,0.000519418,0.000106137,1.73561e-05,-6.83908e-10,-3.86162e-07,-2.95261e-10,0.208647,7.78682e-05,0.000161675,0.000113307,-3.41494e-09,-3.28485e-07,1.49507e-08,0.16955,0.00027568,6.78129e-05,1.42271e-06,6.05537e-12,-7.3726e-09,1.25942e-11,0.201515,0.000318464,0.000181452,0.000129047,1.76115e-08,2.30183e-06,8.93224e-09,0.222073,0.000840563,1.91103e-05,1.49167e-05,2.40818e-10,4.27517e-07,-7.37288e-11,0.166626,0,0,0,0,0,0,0.166055,6.42489e-06,2.81179e-06,1.48516e-07,9.59694e-14,-3.7644e-10,9.12461e-16,0.215915,0.0021618,4.05454e-05,1.04819e-05,-2.08217e-10,3.41376e-07,5.7784e-11,0.233812,0.00198476,3.3007e-05,0.000124812,5.8312e-09,4.37752e-06,-5.49297e-09,0.217353,0.000204824,0.00034126,0.000290241,9.06357e-08,2.73063e-06,-1.13541e-08,0.209811,0.000572038,0.000431361,0.00012295,2.26184e-08,2.90853e-06,1.70332e-08,0.166822,0.000720175,0.000163019,5.16593e-08,-1.19767e-13,1.1282e-09,-9.01665e-14,casualty
0.165773,6.83849e-05,2.59583e-05,4.03264e-07,1.26379e-12,-3.28086e-09,-3.24304e-13,0.220035,0.000808938,1.00428e-05,1.41252e-05,6.31124e-11,1.34268e-07,-1.5595e-10,0.186936,4.15992e-05,8.42641e-05,5.05446e-05,2.1164e-09,-1.08998e-07,2.53019e-09,0.175545,0.000107318,8.74569e-06,1.30718e-05,-4.33525e-11,-1.22355e-07,1.32873e-10,0.208494,0.000793663,0.000109007,7.32691e-06,-2.04181e-10,-1.97242e-07,-3.4442e-11,0.193726,0.000332833,3.57216e-05,0.000188058,-8.1004e-09,-2.74837e-06,-1.31134e-08,0.190879,0.00021076,9.3041e-05,3.43977e-05,1.20689e-09,4.99353e-07,1.52648e-09,0.194102,0.000114697,0.000147999,1.19694e-05,4.9991e-10,1.06159e-07,-6.22637e-11,0.166626,0,0,0,0,0,0,0.186464,2.65858e-06,0.000203597,6.72274e-05,5.30541e-09,-4.4859e-08,5.80626e-09,0.245122,0.000805163,0.000587052,0.00012966,-7.3722e-10,-3.51623e-06,-3.57646e-08,0.165898,1.1171e-05,4.82886e-06,2.42049e-07,2.61681e-13,-8.08998e-10,-1.13071e-15,0.185296,1.68566e-05,4.63696e-06,3.68948e-05,3.82183e-10,-1.26925e-07,2.94642e-10,0.186677,4.84637e-05,4.50721e-06,5.68985e-05,8.835e-10,-3.88502e-07,-2.22885e-10,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,casualty
0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.166676,2.79573e-05,9.47166e-06,1.11138e-10,8.52956e-19,-3.702e-13,3.50351e-18,0.197935,6.13497e-05,2.54628e-05,3.48724e-05,1.02323e-09,2.67703e-07,1.81171e-10,0.166626,0,0,0,0,0,0,0.166321,1.63066e-06,7.10926e-07,4.23524e-08,7.34447e-15,-5.40628e-11,2.58369e-16,0.210688,0.0017877,1.14399e-05,8.8065e-05,-4.39127e-10,2.63218e-06,-2.76052e-09,0.18658,6.54803e-05,9.80755e-05,6.91177e-05,3.41383e-09,3.62741e-07,-4.55298e-09,0.198858,0.000392012,1.43857e-05,4.17648e-05,6.06287e-10,8.2595e-07,-8.24877e-10,0.204703,0.000261494,0.000261882,0.000203944,-2.90057e-08,1.97663e-06,3.71501e-08,0.209118,0.00141556,0.000223559,1.46798e-06,-5.4134e-12,5.41109e-08,-2.60367e-11,0.221664,0.00129143,8.86838e-05,1.52128e-05,-2.94293e-10,2.5247e-07,-4.74992e-10,0.216772,0.000625352,4.62602e-06,0.000131907,-2.27222e-09,2.70236e-06,2.33544e-09,0.183958,6.55475e-05,3.62952e-07,4.04167e-05,1.38516e-10,-3.27208e-07,6.91068e-11,0.171123,2.82871e-05,5.76355e-06,3.29773e-06,-1.42699e-11,-1.75009e-08,1.75126e-12,0.166626,0,0,0,0,0,0,injury
0.166626,0,0,0,0,0,0,0.176422,2.47319e-05,3.90183e-06,8.584e-06,-3.63066e-11,-3.97077e-08,3.39085e-11,0.166626,0,0,0,0,0,0,0.191632,4.80935e-05,4.70855e-06,3.43864e-06,1.84613e-12,-5.04043e-09,-1.37127e-11,0.201055,3.31277e-05,1.19137e-05,4.60254e-05,-9.90941e-10,-2.64864e-07,-4.2378e-10,0.191534,6.86086e-05,1.54133e-05,1.33815e-05,1.91851e-10,1.09794e-07,-1.12139e-11,0.166626,0,0,0,0,0,0,0.186636,0.0001007,0.000100503,4.50962e-05,3.03555e-09,1.56592e-07,-5.101e-11,0.206939,0.000921669,0.000369749,3.70689e-05,-3.24766e-09,-9.67456e-07,-2.87862e-09,0.22235,0.00109072,0.00022603,0.000141299,4.18603e-09,-3.7879e-06,2.49024e-08,0.196642,9.39922e-05,0.0002087,0.000162615,2.9901e-08,-1.17742e-06,-1.83723e-09,0.204329,0.000883482,0.000417302,0.000105558,1.80591e-08,1.21605e-06,-1.2833e-08,0.191731,0.000216203,1.65489e-05,7.0047e-05,-1.85136e-09,-1.00921e-06,1.50339e-09,0.191933,4.0838e-05,2.05361e-06,1.84003e-06,3.57471e-12,9.92332e-09,1.22985e-13,0.166626,0,0,0,0,0,0,0.185926,7.25101e-06,1.97396e-05,4.65907e-05,1.36889e-09,-1.25179e-07,3.50003e-10,injury
0.231862,2.30503e-05,6.60816e-05,0.000115953,-5.81148e-09,-5.19205e-07,-8.32153e-09,0.167453,1.21518e-05,4.69147e-05,7.33329e-07,-1.81081e-12,-1.98099e-09,3.9016e-12,0.166626,0,0,0,0,0,0,0.17753,3.24757e-05,5.25715e-06,1.10127e-05,-7.44788e-11,-6.09763e-08,-3.83986e-11,0.18313,5.18177e-05,7.28305e-05,4.28439e-05,2.3919e-09,-9.22296e-08,-8.0754e-11,0.210413,0.000680735,0.000242708,0.000180959,3.46949e-08,4.63498e-06,-1.53124e-08,0.168193,0.000115081,0.000111168,1.99964e-07,4.67282e-13,-1.57258e-09,-8.18851e-13,0.185238,8.02618e-05,7.85967e-06,5.39342e-05,9.68237e-10,-4.51256e-07,5.43703e-10,0.176315,0.000201188,2.03663e-05,2.35989e-05,4.84189e-10,-3.14448e-07,1.82272e-10,0.19224,0.00108452,9.65264e-05,0.00010653,8.50227e-09,2.86928e-06,6.6639e-09,0.177917,0.000141635,0.00013967,2.69646e-05,-1.06129e-09,-2.4676e-07,-1.26965e-09,0.185727,0.000308497,1.26662e-05,6.88494e-05,-1.98642e-09,-1.20894e-06,4.33506e-10,0.216268,0.000197259,0.000195906,0.00017893,3.11144e-08,-1.54139e-06,-1.24165e-08,0.166137,1.12746e-05,1.17805e-05,4.77758e-07,1.13336e-12,-1.22895e-09,-1.22969e-14,0.169293,0.000288025,2.93721e-05,1.81845e-06,1.29753e-11,9.16498e-09,2.87433e-12,0.197742,9.87767e-05,9.36854e-06,0.000108244,6.47452e-10,-9.4963e-07,3.38566e-09,injury
0.214605,0.000103161,1.04522e-08,2.26897e-05,-8.54339e-13,1.04399e-07,-1.10165e-11,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.183365,2.87352e-05,7.01406e-06,3.22938e-05,3.03442e-10,-1.39316e-07,-3.7967e-10,0.187506,0.000218982,2.18788e-05,2.53679e-05,2.09019e-10,-2.91194e-08,-5.59897e-10,0.186991,0.000329826,1.25151e-05,1.91277e-05,-2.90111e-10,3.15944e-07,-5.84732e-11,0.166198,7.27031e-06,2.8908e-06,8.42661e-08,4.11675e-14,-2.25963e-10,-5.91238e-15,0.206448,0.000413684,2.18391e-05,4.14937e-06,4.24745e-12,2.77603e-09,3.92703e-11,0.182467,0.00054252,7.57622e-06,6.23181e-06,-3.83181e-11,2.87025e-08,1.91123e-11,0.196459,0.00209955,0.000269584,9.74378e-05,1.43596e-08,4.32549e-06,6.57193e-09,0.208657,0.000532988,0.000696195,0.000551626,2.53989e-07,-5.88721e-06,-2.288e-07,0.166512,7.32093e-05,0.00016568,2.39495e-07,-1.07777e-12,-1.53209e-09,1.05563e-12,0.215443,0.000105406,1.54878e-05,0.000144133,4.98498e-09,-1.47789e-06,4.63945e-09,0.177429,4.13326e-05,6.94242e-06,1.26232e-05,-4.7523e-11,-6.95207e-08,1.08194e-10,0.166626,0,0,0,0,0,0,0.225298,0.000944706,0.000192076,0.000141424,2.22882e-08,3.58935e-06,6.82165e-09,injury
0.196009,0.000620932,8.68424e-05,0.000120026,-1.04084e-08,-2.91972e-06,6.46746e-09,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.185037,3.60032e-05,6.00924e-06,3.73739e-05,3.05861e-10,-1.7683e-07,-4.69209e-10,0.196863,0.000566128,4.87986e-05,9.40176e-06,-1.7231e-10,1.50552e-07,-1.04229e-10,0.18798,0.000172016,0.000105181,1.09094e-05,-1.88827e-10,-7.94616e-08,3.17664e-10,0.165935,3.13119e-05,1.22433e-05,2.44329e-07,4.13909e-13,-1.35259e-09,-8.51747e-14,0.209212,0.000603771,3.60364e-05,7.29007e-06,-9.53966e-11,-1.7348e-07,-6.97221e-11,0.174043,0.000444127,3.79553e-05,1.91519e-05,-1.31392e-10,-3.64093e-07,4.99364e-10,0.21241,0.00132349,0.000340792,1.97321e-05,4.56039e-11,-6.70475e-07,-1.61746e-09,0.216436,0.00138596,0.0012176,0.000645625,5.44984e-07,-5.49594e-06,-1.75129e-07,0.187152,0.000421344,0.000390137,0.000118064,1.51726e-08,8.35166e-07,2.02938e-08,0.249821,0.00010057,0.000431928,0.000130722,2.74738e-08,8.55383e-07,1.44923e-08,0.179774,2.19109e-05,4.12936e-06,1.76668e-05,1.69867e-11,-5.60134e-08,1.49937e-10,0.166626,0,0,0,0,0,0,0.20667,2.8346e-05,0.000111556,0.000186241,2.23174e-08,4.22906e-07,1.4919e-08,injury
0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.181028,2.65899e-05,3.48054e-06,2.75302e-05,2.17212e-10,-1.37955e-07,-1.59504e-10,0.226071,6.3979e-05,3.89847e-05,6.68302e-07,-2.94182e-12,5.34447e-09,1.72682e-12,0.182774,2.61617e-05,5.72093e-06,1.08414e-05,-3.47142e-11,-4.19926e-08,-7.80053e-11,0.166626,0,0,0,0,0,0,0.198006,0.000280168,3.45655e-06,1.86941e-06,1.819e-12,3.07677e-08,4.39008e-12,0.190647,0.000528518,2.35626e-05,6.20761e-06,2.52001e-11,-1.32414e-07,-7.07196e-11,0.282073,0.000853488,0.000411508,0.000355084,-6.73334e-08,1.02522e-06,-1.17855e-07,0.219098,0.000119644,0.000574175,0.000450205,2.28306e-07,6.74887e-07,1.64174e-08,0.205587,0.00184576,0.0012587,0.000196864,6.23272e-08,8.25307e-06,7.56224e-08,0.22308,1.78688e-05,7.13672e-05,2.78416e-05,9.24101e-10,-5.11162e-08,8.28403e-10,0.182871,9.79581e-06,8.09277e-06,2.70164e-05,3.65989e-10,-6.74816e-08,1.60098e-10,0.166626,0,0,0,0,0,0,0.178302,0.000209599,3.55241e-05,2.50097e-05,-7.19492e-10,-3.5884e-07,1.95033e-10,injury
