@relation image_classification
@attribute hog_0 real
@attribute hog_1 real
@attribute hog_2 real
@attribute hog_3 real
@attribute hog_4 real
@attribute hog_5 real
@attribute hog_6 real
@attribute hog_7 real
@attribute hog_8 real
@attribute hog_9 real
@attribute hog_10 real
@attribute hog_11 real
@attribute hog_12 real
@attribute hog_13 real
@attribute hog_14 real
@attribute hog_15 real
@attribute hog_16 real
@attribute hog_17 real
@attribute hog_18 real
@attribute hog_19 real
@attribute hog_20 real
@attribute hog_21 real
@attribute hog_22 real
@attribute hog_23 real
@attribute hog_24 real
@attribute hog_25 real
@attribute hog_26 real
@attribute hog_27 real
@attribute hog_28 real
@attribute hog_29 real
@attribute hog_30 real
@attribute hog_31 real
@attribute hog_32 real
@attribute hog_33 real
@attribute hog_34 real
@attribute hog_35 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.258147,0.258147,0.258147,0.258147,0.258147,0.0201245,0.0192466,0.0247022,0.155759,0.121452,0.0712011,0.0570167,0.0350089,0.240379,0.036347,0.0530975,0.0663493,0.118476,0.258147,0.258147,0.221103,0.16016,0.258147,0.0462673,0.0923017,0.102413,0.258147,0.193061,0.193202,0.156077,0.0969394,0.236299,0.00718529,0.00873022,0.011124,0.0849933,casualty
0.0759579,0.0837567,0.253206,0.0981123,0.275133,0.109138,0.181515,0.0446863,0.0523407,0.0340815,0.0834428,0.275133,0.135095,0.275133,0.226599,0.275133,0.066603,0.0264971,0.0948808,0.0979566,0.275133,0.142741,0.275133,0.0571497,0.127742,0.0437356,0.0802946,0.0352707,0.0997851,0.275133,0.157605,0.275133,0.120146,0.230913,0.0400554,0.0191882,casualty
0.122892,0.136574,0.281186,0.117644,0.281186,0.118487,0.218897,0.0936613,0.104552,0.0269093,0.142416,0.281186,0.12601,0.281186,0.0932223,0.139838,0.0501125,0.0247566,0.0532155,0.100159,0.281186,0.16246,0.281186,0.112981,0.153115,0.0553784,0.0437927,0.0167842,0.0898183,0.281186,0.134695,0.281186,0.147417,0.187212,0.0572381,0.0125528,casualty
0.0954049,0.122613,0.25233,0.105937,0.25233,0.118434,0.25233,0.122122,0.0981264,0.0543633,0.151749,0.25233,0.0840461,0.25233,0.162727,0.25233,0.159917,0.0659133,0.0355921,0.156374,0.25233,0.231756,0.25233,0.0379278,0.0656765,0.0302714,0.0308459,0.0200852,0.0997354,0.246599,0.115399,0.25233,0.105526,0.25233,0.117203,0.0315983,casualty
0.10074,0.205621,0.274873,0.137429,0.268723,0.0527171,0.126214,0.046543,0.0687369,0.0504355,0.173912,0.274873,0.147624,0.274873,0.120069,0.216184,0.057603,0.0380451,0.086825,0.205562,0.274873,0.201704,0.274873,0.0424497,0.0859476,0.0325337,0.0695291,0.0218106,0.114737,0.274873,0.132731,0.274873,0.124478,0.159899,0.0265629,0.0124166,casualty
0.0882299,0.136724,0.269618,0.10951,0.269618,0.0962027,0.181519,0.0606631,0.0754491,0.0526819,0.1453,0.269618,0.0585739,0.269618,0.193647,0.269618,0.0550715,0.036442,0.0844328,0.228356,0.269618,0.177949,0.269618,0.0392942,0.0737328,0.0232566,0.0463849,0.0437339,0.162253,0.269618,0.0771994,0.269618,0.11928,0.181814,0.032771,0.025819,casualty
0.182615,0.242038,0.242038,0.183559,0.242038,0.037754,0.0465688,0.0486521,0.124372,0.135567,0.242038,0.229014,0.184407,0.242038,0.0787827,0.0878834,0.0973249,0.107744,0.208008,0.242038,0.242038,0.180637,0.242038,0.0269752,0.0351383,0.0362498,0.144032,0.0823428,0.227804,0.211965,0.18546,0.242038,0.0323163,0.026304,0.0300988,0.0382533,casualty
0.272819,0.272819,0.272819,0.245417,0.272819,0.015564,0.0172907,0.0190569,0.171225,0.238687,0.173609,0.1378,0.107196,0.272819,0.00927384,0.0120826,0.0134205,0.10246,0.239664,0.153797,0.119029,0.114934,0.272819,0.0568703,0.0602518,0.0763043,0.179534,0.183386,0.176935,0.124425,0.142618,0.272819,0.00433104,0.00603331,0.00696078,0.0552912,casualty
0.178423,0.144745,0.114281,0.103398,0.259133,0.0823935,0.125246,0.157215,0.183357,0.123498,0.175417,0.133237,0.144077,0.259133,0.0792206,0.114139,0.145132,0.11385,0.230261,0.259133,0.229463,0.190839,0.259133,0.0394201,0.0565773,0.0713068,0.139501,0.150522,0.248856,0.187489,0.193201,0.259133,0.0836414,0.0883685,0.116442,0.09813,casualty
0.212103,0.073896,0.0548472,0.0571593,0.251341,0.0499197,0.0785977,0.114521,0.247192,0.251341,0.124726,0.0897948,0.0817218,0.251341,0.0574908,0.111082,0.164129,0.251341,0.251341,0.157635,0.107272,0.075296,0.251341,0.0629692,0.114888,0.165238,0.251341,0.251341,0.0870379,0.0628295,0.0597616,0.251341,0.0663263,0.125247,0.177754,0.251341,injury
0.28453,0.0479596,0.0253437,0.0230236,0.28453,0.0377437,0.0645056,0.134724,0.28453,0.28453,0.0927303,0.0488865,0.0439323,0.28453,0.044907,0.0638428,0.132254,0.28453,0.255405,0.146936,0.0642742,0.028735,0.28453,0.029208,0.0377106,0.0737298,0.203423,0.194854,0.0783661,0.0402221,0.0358834,0.28453,0.0570329,0.0815396,0.16599,0.24586,injury
0.268982,0.0749829,0.0521408,0.025133,0.216309,0.0424154,0.108994,0.161391,0.268982,0.268982,0.156126,0.100328,0.0355704,0.218781,0.0270917,0.0504662,0.075227,0.268982,0.268982,0.151489,0.0984531,0.0362898,0.249294,0.0311351,0.065104,0.0948092,0.268982,0.268982,0.0917882,0.0576616,0.0256949,0.253709,0.0606535,0.108672,0.167133,0.268982,injury
0.281086,0.0657993,0.0276684,0.0157434,0.281086,0.0348548,0.0706645,0.174842,0.281086,0.281086,0.11865,0.0543633,0.032617,0.281086,0.0272027,0.0496789,0.116181,0.281086,0.220769,0.112698,0.0475286,0.0307044,0.281086,0.0198375,0.0237545,0.0453844,0.168221,0.281086,0.0748109,0.0392848,0.0308147,0.281086,0.070316,0.0724578,0.126217,0.281086,injury
0.284295,0.0998546,0.0382912,0.0223798,0.284295,0.0360443,0.0594709,0.149949,0.284295,0.284295,0.155239,0.062305,0.0343902,0.284295,0.0328521,0.0491299,0.114084,0.284295,0.218569,0.0942985,0.0393029,0.0290121,0.284295,0.0257025,0.0252056,0.046766,0.167741,0.251265,0.0614668,0.0310549,0.0282948,0.284295,0.0696209,0.0694436,0.125685,0.284295,injury
0.278617,0.0855295,0.0433584,0.0390032,0.263679,0.0265381,0.0504149,0.126179,0.278617,0.278617,0.132585,0.0687655,0.0656697,0.278617,0.0285426,0.0611413,0.141179,0.278617,0.221044,0.133659,0.0626446,0.0427245,0.278617,0.0216247,0.0289909,0.0566151,0.163561,0.271437,0.109906,0.0639123,0.0587638,0.278617,0.0585957,0.0755151,0.139682,0.278617,injury
0.267306,0.103488,0.0597438,0.0347817,0.210224,0.0185276,0.0857486,0.158879,0.267306,0.267306,0.170526,0.0990692,0.060148,0.267306,0.0117534,0.0308612,0.057062,0.267306,0.267306,0.0924024,0.0538388,0.0498837,0.267306,0.0280552,0.0894022,0.155048,0.267306,0.267306,0.0922438,0.0552093,0.0510862,0.267306,0.01283,0.05167,0.0901555,0.267306,injury
0.281704,0.14895,0.068568,0.0511981,0.281704,0.0277255,0.0546145,0.129614,0.281704,0.281704,0.196682,0.0773866,0.0346031,0.254813,0.0156349,0.0247101,0.0649434,0.281704,0.262223,0.139523,0.0556807,0.0298481,0.281704,0.0361103,0.048638,0.0931158,0.23597,0.18333,0.0391412,0.0162875,0.0126592,0.251433,0.0454891,0.0633717,0.135957,0.26742,injury
0.275094,0.116506,0.0615042,0.0249306,0.117274,0.0178845,0.0609661,0.116761,0.275094,0.275094,0.162554,0.092042,0.0641225,0.275094,0.0182332,0.0595387,0.111784,0.275094,0.275094,0.243225,0.121155,0.04688,0.141107,0.00691839,0.0180435,0.0332504,0.213285,0.275094,0.175087,0.097683,0.0572934,0.275094,0.0306749,0.0733444,0.136609,0.275094,injury
0.267157,0.0851094,0.0483238,0.0431726,0.231486,0.0204298,0.0541747,0.112962,0.267157,0.267157,0.135816,0.076446,0.0628137,0.267157,0.0172798,0.0459065,0.0965867,0.267157,0.267157,0.185641,0.0931165,0.0646163,0.267157,0.0171718,0.0230832,0.0432975,0.267157,0.267157,0.130188,0.0719861,0.0594604,0.267157,0.0311015,0.0545435,0.107234,0.267157,injury
0.262314,0.0994707,0.0456128,0.0385171,0.262314,0.0299499,0.0481217,0.109698,0.262314,0.262314,0.111986,0.0497762,0.0426177,0.262314,0.0243269,0.0618838,0.177734,0.262314,0.262314,0.190865,0.0873243,0.0746569,0.262314,0.0480106,0.051051,0.0900432,0.254937,0.197978,0.0785134,0.0430878,0.0445624,0.262314,0.0859155,0.0960239,0.185199,0.262314,injury
0.270864,0.0878982,0.0335739,0.0225109,0.221555,0.0368746,0.0548228,0.161693,0.270864,0.270864,0.158719,0.0536116,0.037155,0.262094,0.0275,0.0469886,0.16415,0.270864,0.270864,0.15303,0.0741658,0.0700872,0.270864,0.0172497,0.0221105,0.0548496,0.192636,0.270864,0.114081,0.0610057,0.0600897,0.270864,0.0341895,0.050603,0.145499,0.270864,injury
0.284601,0.0778604,0.0354434,0.0204439,0.204347,0.0234574,0.0674975,0.147019,0.284601,0.284601,0.11653,0.0555397,0.0325231,0.284601,0.0229175,0.0417921,0.0881918,0.284601,0.284601,0.193215,0.089041,0.0322529,0.189807,0.00810934,0.0176322,0.0333683,0.239719,0.284601,0.111453,0.0539363,0.0245363,0.284601,0.0254435,0.0384244,0.0696578,0.284601,injury
0.272272,0.0988911,0.0583106,0.0542414,0.272272,0.039802,0.0728804,0.145686,0.272272,0.272272,0.107179,0.0628438,0.0603806,0.272272,0.0308676,0.0601694,0.119292,0.272272,0.272272,0.0889649,0.0581364,0.0654984,0.272272,0.0187387,0.029562,0.0521992,0.272272,0.272272,0.063384,0.0422505,0.0451429,0.272272,0.0164743,0.0264372,0.0466873,0.263009,injury
0.312882,0.136394,0.0587523,0.0503283,0.312882,0.0253346,0.0375276,0.0984882,0.312882,0.312882,0.0845376,0.0353467,0.0283113,0.211822,0.0191811,0.0440962,0.146684,0.312882,0.312882,0.11103,0.0653265,0.0576873,0.312882,0.0210821,0.0245274,0.043687,0.225383,0.187551,0.0309535,0.0177971,0.0164131,0.152133,0.00943009,0.0226389,0.0729117,0.240665,injury
0.261373,0.089937,0.0500514,0.0487895,0.261373,0.0273028,0.0489236,0.125677,0.261373,0.261373,0.17377,0.0879449,0.077657,0.261373,0.0227263,0.0463488,0.123295,0.261373,0.261373,0.173215,0.0870105,0.0754029,0.261373,0.0298529,0.0383101,0.0782972,0.25692,0.261373,0.0938587,0.0541241,0.0579351,0.261373,0.0474019,0.0580045,0.117103,0.261373,injury
0.27746,0.098332,0.0371911,0.0262326,0.273547,0.0390891,0.0560937,0.140925,0.27746,0.27746,0.126028,0.0525448,0.0394587,0.27746,0.033841,0.0420216,0.10028,0.27746,0.27746,0.0984531,0.0402091,0.0296563,0.27746,0.0183134,0.0167294,0.0316649,0.233984,0.27746,0.0700539,0.035909,0.0338521,0.27746,0.0281843,0.0305564,0.0740716,0.27746,injury
0.265852,0.142561,0.121303,0.0972176,0.265852,0.0918854,0.131064,0.144547,0.265852,0.264143,0.150273,0.125712,0.107587,0.265852,0.0272428,0.0348646,0.0385796,0.205298,0.265852,0.108826,0.0920202,0.0801182,0.265852,0.0388929,0.0518661,0.0572294,0.265852,0.265852,0.0946872,0.0850293,0.0618725,0.222647,0.0134284,0.0220117,0.0212295,0.265852,injury
0.269157,0.124692,0.0704359,0.0366586,0.269157,0.0415508,0.079718,0.144041,0.269157,0.269157,0.102985,0.0584881,0.0365224,0.248255,0.023549,0.0465001,0.0824711,0.269157,0.269157,0.172646,0.0962238,0.0352235,0.269157,0.0218658,0.0343855,0.0575158,0.235397,0.269157,0.0718684,0.0409196,0.0195639,0.266771,0.047188,0.0821741,0.141603,0.269157,injury
0.267196,0.0955067,0.0530937,0.0491738,0.267196,0.024978,0.0549537,0.115733,0.267196,0.267196,0.116896,0.0636055,0.0607471,0.267196,0.0235361,0.0591155,0.130715,0.267196,0.267196,0.168032,0.0961997,0.0872292,0.267196,0.0236601,0.0312717,0.0584465,0.240393,0.267196,0.0887174,0.0528722,0.0514148,0.267196,0.0475105,0.0566065,0.107035,0.267196,injury
0.271626,0.101414,0.051027,0.0339648,0.254558,0.0252883,0.0561761,0.119144,0.271626,0.271626,0.108621,0.0571547,0.0445905,0.271626,0.024292,0.0597608,0.129242,0.271626,0.271626,0.167401,0.0789011,0.0394072,0.271626,0.0153607,0.0280588,0.0588173,0.187094,0.269972,0.0750525,0.0378797,0.0264559,0.271626,0.0507295,0.0883116,0.179429,0.271626,injury
0.263579,0.128064,0.116786,0.0673241,0.256948,0.0603701,0.0988074,0.102984,0.263579,0.263579,0.124795,0.110426,0.0654457,0.263579,0.0429653,0.0660015,0.0736674,0.263579,0.263579,0.0945945,0.0820205,0.063412,0.263579,0.0387802,0.0679872,0.0701454,0.263579,0.263579,0.0991569,0.0835774,0.0662282,0.263579,0.0419399,0.0714094,0.0778431,0.263579,injury
0.241055,0.0667037,0.0550648,0.0372076,0.260346,0.0403355,0.0966657,0.109259,0.259666,0.260346,0.137186,0.115307,0.0589969,0.260346,0.0334836,0.0936242,0.105162,0.260346,0.259333,0.187347,0.159715,0.0496237,0.260346,0.0337432,0.0514688,0.057317,0.181838,0.260346,0.0995466,0.0812425,0.0299199,0.260346,0.086272,0.136348,0.165549,0.260346,injury
0.247517,0.143792,0.14432,0.143756,0.247517,0.0888594,0.0876722,0.0894535,0.247517,0.163501,0.0291712,0.0323132,0.0302554,0.247517,0.115514,0.112631,0.117398,0.214595,0.197098,0.0243003,0.0227206,0.0257866,0.247517,0.247517,0.247517,0.247517,0.247517,0.215512,0.0692253,0.0644872,0.0710713,0.247517,0.0870021,0.0880359,0.0882486,0.244016,injury
0.245011,0.23691,0.219455,0.199329,0.245011,0.0392098,0.0419649,0.0466419,0.194446,0.187452,0.0494256,0.0469208,0.0420539,0.245011,0.095252,0.0928174,0.106736,0.215599,0.174832,0.0310887,0.0275352,0.0299271,0.245011,0.245011,0.245011,0.245011,0.245011,0.194939,0.0978073,0.080237,0.0889053,0.245011,0.06495,0.0764436,0.0800399,0.203218,injury
0.213371,0.132347,0.104237,0.084167,0.254699,0.0145744,0.0250378,0.0307522,0.153891,0.254699,0.138583,0.108323,0.103528,0.254699,0.0508253,0.130017,0.138232,0.254699,0.254699,0.254699,0.254699,0.114933,0.198739,0.0105608,0.0151776,0.0185594,0.143575,0.254699,0.129219,0.108605,0.0707279,0.254699,0.097399,0.137099,0.161988,0.254699,injury
0.268602,0.132493,0.0766714,0.0761345,0.268602,0.0505409,0.0862753,0.163218,0.268602,0.268602,0.187314,0.0957476,0.0624418,0.264543,0.0252471,0.039077,0.0736739,0.268602,0.268602,0.0800253,0.0460744,0.0488068,0.268602,0.0241285,0.0494877,0.0939801,0.268602,0.268602,0.100416,0.0485319,0.025201,0.201645,0.0134498,0.0379503,0.0782544,0.268602,injury
0.278272,0.0646838,0.0335755,0.0276297,0.155489,0.028044,0.0823516,0.17243,0.278272,0.278272,0.0996204,0.0504572,0.0366963,0.278272,0.0418132,0.0694173,0.135382,0.278272,0.278272,0.189697,0.0976271,0.0572724,0.194145,0.00824242,0.0223987,0.0459045,0.230679,0.278272,0.148339,0.0809823,0.0630323,0.278272,0.0367507,0.0612669,0.118405,0.278272,injury
0.269794,0.109035,0.0536348,0.0271553,0.269794,0.0507173,0.0837535,0.162124,0.269794,0.269794,0.0964784,0.0463014,0.0271097,0.262748,0.0347636,0.0576808,0.115932,0.269794,0.269794,0.2126,0.0940589,0.0430905,0.269794,0.0447633,0.0433641,0.0696059,0.208114,0.228334,0.0777537,0.0321086,0.0126293,0.269794,0.0706217,0.0694127,0.120453,0.269794,injury
0.272756,0.107917,0.0577442,0.0278926,0.261371,0.0442425,0.0831907,0.159829,0.272756,0.272756,0.120817,0.0605275,0.0171677,0.207768,0.029375,0.0562438,0.107593,0.272756,0.272756,0.155607,0.0794781,0.0353168,0.270405,0.0233645,0.0286987,0.0499521,0.244056,0.272756,0.112489,0.0596953,0.0265443,0.272756,0.0433658,0.0679278,0.120608,0.272756,injury
0.273548,0.125677,0.0727349,0.0479746,0.237102,0.0349282,0.0726878,0.129575,0.273548,0.273548,0.121162,0.0662078,0.03999,0.273548,0.0337317,0.0859608,0.155357,0.273548,0.273548,0.199666,0.111193,0.0771891,0.24511,0.0318115,0.040341,0.067097,0.171498,0.198844,0.083036,0.046431,0.038112,0.273548,0.0779352,0.0965828,0.159213,0.267641,injury
0.283297,0.0789595,0.0359403,0.0159156,0.112914,0.0378278,0.0883737,0.226425,0.283297,0.283297,0.204684,0.0931348,0.0598804,0.283297,0.0331952,0.0708307,0.164026,0.283297,0.144457,0.161747,0.0680875,0.0382374,0.129532,0.00633681,0.008998,0.0177554,0.0756774,0.283297,0.254073,0.124511,0.0956308,0.283297,0.0634301,0.0704169,0.112423,0.283297,injury
0.264043,0.102065,0.0806232,0.0558627,0.264043,0.0591125,0.0890115,0.112927,0.264043,0.264043,0.148301,0.116387,0.0762214,0.264043,0.0546801,0.0928811,0.118524,0.264043,0.263807,0.153488,0.124844,0.0467452,0.20423,0.0173728,0.0298247,0.0376011,0.154204,0.264043,0.16291,0.130323,0.0548805,0.264043,0.0657904,0.105383,0.132988,0.264043,injury
0.277397,0.030286,0.0184847,0.0122109,0.279249,0.0442742,0.0959267,0.158135,0.279249,0.279249,0.0476741,0.0281991,0.019831,0.279249,0.0340026,0.0695985,0.115329,0.279249,0.253769,0.0480834,0.0304757,0.0317578,0.279249,0.0281011,0.0370731,0.0614842,0.266068,0.279249,0.0345263,0.0205324,0.0164001,0.279249,0.0239563,0.0537702,0.0858571,0.279249,injury
0.263221,0.113971,0.0697683,0.0480855,0.263221,0.0791596,0.12836,0.204157,0.263221,0.263221,0.129456,0.0808561,0.0554709,0.217521,0.0210649,0.0417778,0.0663703,0.263221,0.263221,0.0783177,0.0449559,0.0484351,0.263221,0.0559005,0.0927113,0.144446,0.263221,0.263221,0.0894778,0.054982,0.0462578,0.263221,0.0283068,0.063575,0.0962119,0.263221,injury
0.238454,0.18996,0.23526,0.238454,0.225729,0.0497247,0.0379235,0.0312015,0.231515,0.238454,0.0555353,0.0667986,0.0897812,0.238454,0.0811237,0.0598983,0.0497213,0.228523,0.238454,0.0587215,0.0759386,0.0987782,0.238454,0.238454,0.189614,0.155737,0.238454,0.196622,0.0549274,0.0678365,0.0892049,0.238454,0.105942,0.0792902,0.0648604,0.222261,injury
